,author_average_rating,author_gender,author_name,author_rating_count,book_average_rating,book_title,genre_1,num_ratings,pages,publish_date,score
20532,4.12,female,"Judith Kerr
",31845,3.94,"
      When Hitler Stole Pink Rabbit
",Historical,10451,191,1971,1094
20535,3.92,male,"Alistair MacLean
",135993,3.7,"
      The Satan Bug
",Thriller,2237,224,1962,294
20641,4.16,male,"Walter R. Brooks
",5773,4.15,"
      Freddy the Detective
",Thriller,900,256,1932,862
20645,4.1,male,"Felix Salten
",34075,4.11,"
      Bambi
",Classics,31110,192,1923,1567
20651,4.13,male,"Rabindranath Tagore
",49186,3.82,"
      The Home and the World
",Classics,3421,213,1916,745
20653,3.97,male,"Robert Tressell
",6632,3.97,"
      The Ragged Trousered Philanthropists
",Classics,6606,608,1914,745
20658,3.67,male,"Max Beerbohm
",6647,3.54,"
      Zuleika Dobson
",Classics,3993,252,1911,883
20659,3.81,male,"Zane Grey
",42704,3.7,"
      Riders of the Purple Sage
",Westerns,8580,320,1912,1090
20663,4.11,female,"Dorothy Canfield Fisher
",12116,4.13,"
      Understood Betsy
",Classics,10459,176,1916,1754
20665,3.75,male,"Booth Tarkington
",16183,3.76,"
      The Magnificent Ambersons
",Classics,9031,288,1918,2149
20704,3.85,female,"Mildred D. Taylor
",123211,3.81,"
      Roll of Thunder, Hear My Cry
",Historical,104349,288,1976,967
20705,4.07,male,"Ben Marcus
",80770,3.73,"
      The Age of Wire and String
",Short Stories,1482,160,1995,494
20731,3.85,male,"Georges Bataille
",28914,3.7,"
      Story of the Eye
",Adult,12765,103,1928,1136
20732,3.85,male,"William Faulkner
",457632,3.86,"
      The Sound and the Fury
",Classics,144538,326,1929,1208
20740,4.0,male,"Marjorie Kinnan Rawlings
",27281,3.99,"
      The Yearling
",Classics,24186,513,1938,1129
20792,3.98,female,"Roberta Gellis
",16075,3.83,"
      Dazzling Brightness
",Fantasy,195,446,1994,1931
20796,3.86,male,"Alan Garner
",20025,3.73,"
      The Owl Service
",Fantasy,4901,240,1967,654
20799,3.9,female,"Terri Windling
",71152,4.2,"
      The Wood Wife
",Fantasy,2964,320,1996,1723
20877,4.08,male,"Rafael Sabatini
",28344,4.2,"
      Captain Blood Returns
",Adventure,807,296,1931,448
20894,3.85,male,"Emilio Salgari
",11878,3.79,"
      Le tigri di Mompracem
",Adventure,2182,256,1883,548
20950,3.92,male,"Johann David Wyss
",91564,3.92,"
      The Swiss Family Robinson
",Classics,90046,352,1812,1932
20962,3.74,male,"Herbie Brennan
",29838,3.84,"
      The Purple Emperor
",Fantasy,6348,432,1999,583
20973,3.94,female,"Catherine Cookson
",47772,3.86,"
      The Branded Man
",Historical,455,480,1997,280
20998,3.9,female,"Elizabeth Taylor
",9642,3.76,"
      A Game of Hide and Seek
",Classics,709,306,1951,684
21000,3.86,male,"J.G. Farrell
",10244,3.96,"
      The Singapore Grip
",Historical,1133,584,1978,747
21001,3.99,female,"Dorothy B. Hughes
",6708,3.99,"
      The Expendable Man
",Thriller,890,264,1963,747
21009,3.94,male,"Thomas Tryon
",26140,4.0,"
      The Other
",Horror,18296,272,1971,806
21012,3.91,female,"Barbara Comyns
",4545,3.88,"
      The Vet's Daughter
",Classics,1168,133,1959,815
21013,3.69,male,"Harold Robbins
",25146,3.93,"
      The Carpetbaggers
",Romance,4007,688,1961,279
21018,4.17,male,"Stefan Zweig
",168260,3.84,"
      Journey into the Past
",Classics,2491,136,1976,865
21023,3.85,male,"Giovanni Boccaccio
",32306,3.87,"
      The Decameron
",Classics,28869,909,1353,371
21024,3.63,male,"Caroline Blackwood
",1431,3.79,"
      Great Granny Webster
",Historical,710,128,1977,909
21027,3.72,male,"Georges Simenon
",73819,3.83,"
      Monsieur Monde Vanishes
",Thriller,693,174,1945,988
21029,3.7,male,"James Hogg
",7664,3.68,"
      The Private Memoirs and Confessions of a Justified Sinner
",Classics,6329,272,1824,1038
21031,3.86,female,"Elizabeth Hardwick
",4515,3.77,"
      Sleepless Nights
",Short Stories,1422,128,1979,1044
21036,4.15,male,"Elliott Chaze
",1553,4.16,"
      Black Wings Has My Angel
",Thriller,1564,209,1953,1158
21038,3.9,male,"Sigizmund Krzhizhanovsky
",2639,3.94,"
      Memories of the Future
",Short Stories,917,228,1929,1216
21040,3.76,male,"Adalbert Stifter
",2673,3.84,"
      Rock Crystal
",Classics,1068,76,1853,1246
21042,4.26,male,"John  Williams
",90949,4.2,"
      Augustus
",Historical,7041,336,1972,1328
21049,3.96,male,"Geoffrey Household
",5265,3.95,"
      Rogue Male
",Thriller,3233,182,1939,1399
21052,4.12,male,"Patrick Hamilton
",7692,4.09,"
      The Slaves of Solitude
",Classics,1674,242,1947,1469
21055,3.86,male,"Carlo Collodi
",63207,3.86,"
      Pinocchio
",Classics,62155,208,1883,1615
21061,3.92,female,"Dorothy Baker
",2125,3.93,"
      Cassandra at the Wedding
",Classics,1821,256,1962,1804
21062,4.11,male,"Oakley Hall
",2801,4.27,"
      Warlock
",Westerns,2145,471,1958,1920
21064,3.91,female,"Elizabeth von Arnim
",19061,3.96,"
      The Enchanted April
",Classics,13183,247,1922,2123
21066,3.88,male,"Sylvia Townsend Warner
",10066,3.7,"
      Lolly Willowes
",Classics,3120,222,1926,2134
21070,3.61,female,"Elaine Dundy
",6720,3.61,"
      The Dud Avocado
",Classics,5650,260,1958,2892
21072,3.87,male,"L.P. Hartley
",14037,3.95,"
      The Go-Between
",Classics,7060,326,1953,3485
21073,4.25,male,"Frans G. Bengtsson
",6309,4.28,"
      The Long Ships
",Historical,5335,503,1941,3178
21122,3.92,female,"Julia Alvarez
",96411,4.14,"
      In the Time of the Butterflies
",Historical,48457,324,1994,629
21128,3.72,male,"George Grossmith
",11418,3.72,"
      The Diary of a Nobody
",Classics,11302,176,1892,839
21140,3.98,male,"Ian Serraillier
",6526,4.0,"
      Escape From Warsaw
",Historical,5540,218,1956,328
21148,4.04,female,"Constance Savery
",5579,4.48,"
      Enemy Brothers
",Historical,384,287,1944,430
21176,4.16,female,"Hilda van Stockum
",3482,4.18,"
      The Borrowed House
",Historical,403,221,1975,1122
21181,3.85,female,"Johanna Reiss
",10518,3.86,"
      The Upstairs Room
",Historical,10132,208,1972,1663
21183,3.66,female,"Bette Greene
",18508,3.67,"
      Summer of My German Soldier
",Historical,15031,203,1973,2107
21186,4.08,female,"Lori Wick
",130576,4.17,"
      The Princess
",Religious,10577,300,1999,1468
21261,3.61,female,"Lynne Graham
",82714,3.81,"
      The Spanish Groom
",Romance,1798,192,1999,668
21346,3.75,female,"Mary Elizabeth Braddon
",28516,3.75,"
      Lady Audley's Secret
",Classics,17964,455,1862,453
21353,3.98,female,"Kathleen Winsor
",16054,3.99,"
      Forever Amber
",Historical,15601,972,1944,500
21365,3.87,female,"Nancy Mitford
",32544,4.11,"
      The Pursuit of Love  Love in a Cold Climate
",Classics,4974,468,1974,1376
21367,3.97,female,"Winifred Watson
",11751,3.97,"
      Miss Pettigrew Lives for a Day
",Classics,11747,234,1938,1608
21372,4.09,male,"Eugene Burdick
",8495,4.15,"
      Fail-Safe
",Thriller,4884,288,1962,461
21377,3.78,female,"Jean Hegland
",10200,3.79,"
      Into the Forest
",Adventure,9592,243,1996,768
21460,4.16,female,"M.M. Kaye
",63301,4.2,"
      Shadow of the Moon
",Historical,3506,803,1957,1012
21468,3.63,female,"Kamala Markandaya
",8281,3.63,"
      Nectar in a Sieve
",Classics,8026,186,1954,1154
21591,3.31,male,"Scott Spencer
",10986,3.52,"
      Endless Love
",Romance,3260,432,1979,1076
21594,3.69,male,"Patrick McGrath
",15792,3.79,"
      Asylum
",Horror,6902,254,1996,1459
21790,4.11,female,"Marguerite Yourcenar
",27251,4.25,"
      Memoirs of Hadrian
",Historical,14794,347,1951,428
21834,3.82,male,"Ismail Kadare
",22619,4.0,"
      Broken April
",Uncategorized,3081,216,1978,646
21860,4.21,female,"Catherine Marshall
",62519,4.22,"
      Christy
",Historical,46457,512,1967,947
21889,4.26,male,"James Baldwin
",171165,4.01,"
      Go Tell It on the Mountain
",Classics,36416,256,1953,531
21890,4.07,female,"Susan Howatch
",33704,4.01,"
      The Rich Are Different
",Historical,1965,658,1977,561
21896,3.94,female,"Ann-Marie MacDonald
",73883,3.95,"
      Fall on Your Knees
",Historical,57666,508,1996,755
21898,3.66,female,"Marianne Fredriksson
",10706,3.61,"
      Hanna's Daughters
",Historical,4973,320,1994,831
21899,4.12,female,"Taylor Caldwell
",37849,4.12,"
      Captains and the Kings
",Historical,16961,816,1972,1114
21903,3.53,male,"Mary Spencer
",708,3.4,"
      The Coming Home Place
",Romance,322,469,1994,495
21904,3.92,male,"James M. Cain
",58706,3.8,"
      The Postman Always Rings Twice
",Classics,26740,116,1934,484
21907,3.9,female,"Belva Plain
",59917,3.99,"
      Evergreen
",Historical,25804,698,1978,1937
21913,3.64,male,"Michelle Reid
",29712,3.8,"
      The Ultimate Betrayal
",Romance,1923,286,1995,1378
21932,3.8,male,"Malcolm Lowry
",21749,3.81,"
      Dark As The Grave Wherein My Friend Is Laid
",Uncategorized,178,276,1968,1443
21937,4.16,male,"Hans Fallada
",26562,4.23,"
      Every Man Dies Alone
",Historical,19310,543,1947,1528
21971,3.98,male,"Ross Macdonald
",35717,3.95,"
      The Underground Man
",Thriller,1527,288,1971,788
21978,3.93,male,"Cornell Woolrich
",11948,3.91,"
      Phantom Lady
",Thriller,526,291,1942,859
21979,3.87,male,"Lawrence Block
",167435,4.18,"
      A Dance At The Slaughterhouse
",Thriller,3653,294,1991,886
21981,3.87,male,"Richard Bausch
",6898,4.17,"
      The Norton Anthology of Short Fiction
",Short Stories,1019,1776,1978,238
21992,3.75,female,"Simin Daneshvar
",13101,3.87,"
      Suvashun
",Uncategorized,5579,392,1969,2324
21993,3.94,male,"David Goodis
",8941,3.97,"
      Dark Passage
",Thriller,849,256,1946,1003
22003,3.9,male,"Chester Himes
",12717,3.83,"
      Cotton Comes to Harlem
",Thriller,1410,160,1964,1222
22016,3.93,female,"Sena Jeter Naslund
",53907,4.03,"
      Ahab's Wife, or The Star-Gazer
",Historical,41080,704,1999,381
22020,3.96,male,"Alfred Hitchcock
",17072,3.93,"
      Alfred Hitchcock's Ghostly Gallery
",Horror,344,261,1962,467
22026,3.96,male,"James Crumley
",14273,4.07,"
      The Last Good Kiss
",Thriller,5853,244,1978,1629
22034,3.68,male,"Mickey Spillane
",19164,3.56,"
      I, the Jury
",Thriller,3104,246,1947,1763
22051,3.89,male,"Horace McCoy
",7388,3.85,"
      They Shoot Horses, Don't They?
",Thriller,5690,122,1935,4048
22107,3.89,female,"Mary Mapes Dodge
",14131,3.89,"
      Hans Brinker, or the Silver Skates
",Classics,13325,244,1865,1419
22111,4.04,female,"Lois Lenski
",68941,3.83,"
      Indian Captive: The Story of Mary Jemison
",Historical,8501,298,1941,1584
22115,4.12,female,"Jean Lee Latham
",14073,4.12,"
      Carry On, Mr. Bowditch
",Historical,13730,251,1955,2039
22128,3.78,female,"Marguerite de Angeli
",16133,3.74,"
      The Door in the Wall
",Historical,13230,120,1949,2309
22141,3.64,female,"Esther Forbes
",36892,3.63,"
      Johnny Tremain
",Historical,36302,322,1943,6353
22191,3.81,female,"Dorothea Benton Frank
",163637,4.03,"
      Sullivan's Island
",Romance,15510,464,1999,636
22194,4.0,male,"Harry Crews
",13072,4.01,"
      A Feast of Snakes
",Horror,3469,192,1976,681
22196,3.93,female,"Katherine Anne Porter
",16949,3.99,"
      The Collected Stories of Katherine Anne Porter
",Short Stories,5670,495,1965,711
22205,3.72,male,"Erskine Caldwell
",17131,3.73,"
      Tobacco Road
",Classics,12707,192,1932,1049
22207,3.87,male,"Walker Percy
",232813,3.69,"
      The Moviegoer
",Classics,22225,242,1961,1174
22211,4.08,male,"Robert Penn Warren
",57849,4.09,"
      All the King's Men
",Classics,51163,439,1946,2681
22221,4.06,female,"Clarice Lispector
",34461,3.98,"
      The Hour of the Star
",Classics,11804,81,1977,259
22239,4.0,male,"Gail Tsukiyama
",56088,4.12,"
      The Samurai's Garden
",Historical,19909,211,1994,597
22255,3.59,female,"Vera Chapman
",550,3.55,"
      The King's Damosel
",Fantasy,187,143,1975,392
22263,3.96,female,"Nancy McKenzie
",5019,4.07,"
      The Child Queen: The Tale of Guinevere and King Arthur
",Fantasy,725,307,1994,705
22268,3.86,female,"Molly Cochran
",6696,3.99,"
      The Forever King
",Fantasy,2870,402,1992,740
22282,4.0,male,"Roger Lancelyn Green
",21523,3.92,"
      King Arthur and His Knights of the Round Table
",Classics,4247,330,1953,1222
22301,3.93,male,"Richard Connell
",39822,3.92,"
      The Most Dangerous Game
",Classics,37538,48,1924,989
22309,3.73,male,"Geoffrey of Monmouth
",5316,3.73,"
      The History of the Kings of Britain
",Historical,5141,373,1138,2166
22325,3.74,male,"Thornton Wilder
",77550,3.8,"
      The Bridge of San Luis Rey
",Classics,26881,160,1927,567
22331,3.88,male,"Alessandro Baricco
",93227,3.83,"
      Silk
",Historical,29156,91,1996,688
22334,3.89,male,"Jerome K. Jerome
",61379,3.9,"
      Three Men in a Boat
",Classics,46379,185,1889,759
22413,3.62,female,"Emily Cheney Neville
",5801,3.61,"
      It's Like This, Cat
",Young,5724,176,1963,840
22501,4.09,male,"Wilma Dykeman
",931,4.29,"
      The Tall Woman
",Historical,623,315,1962,1424
22503,4.0,male,"Denise Giardina
",3622,4.22,"
      The Unquiet Earth
",Historical,589,339,1992,1436
22519,3.95,male,"James Agee
",17573,3.91,"
      A Death in the Family
",Classics,12725,320,1957,2160
22534,3.77,female,"Vera Cleaver
",2298,3.81,"
      Where the Lilies Bloom
",Historical,2095,224,1969,2574
22543,3.73,male,"Robert Morgan
",53075,3.72,"
      Gap Creek
",Historical,46708,326,1999,6123
22586,4.0,male,"David Seltzer
",55485,4.0,"
      The Omen
",Horror,55114,272,1976,1714
22677,4.41,female,"Dorothy Dunnett
",43277,4.2,"
      The Game of Kings
",Historical,6685,543,1961,510
22684,4.14,male,"Luther Blissett
",5776,4.15,"
      Q, English edition
",Historical,5540,635,1999,795
22688,3.83,male,"Henryk Sienkiewicz
",49444,4.15,"
      Quo Vadis
",Classics,22993,589,1894,3567
22690,3.75,female,"Meagan McKinney
",5640,3.7,"
      The Ground She Walks Upon
",Romance,340,439,1994,622
22694,3.86,female,"Elizabeth Lowell
",114173,4.01,"
      Untamed
",Romance,6331,416,1993,729
22698,3.43,female,"E.M. Hull
",1527,3.31,"
      The Sheik
",Romance,1135,296,1919,983
22699,3.81,female,"Rosemary Rogers
",15221,3.99,"
      Dark Fires
",Romance,1092,604,1975,1023
22700,3.89,female,"Virginia Henley
",31108,3.95,"
      Enslaved
",Romance,1956,436,1996,1179
22752,3.99,male,"Dinah Lampitt
",1351,3.71,"
      The King's Women
",Historical,235,593,1992,578
22761,3.72,male,"Jacqueline Susann
",57334,3.73,"
      Valley of the Dolls
",Classics,43419,449,1966,1524
22766,3.86,female,"Jean Plaidy
",70669,3.86,"
      The Goldsmith's Wife
",Historical,490,272,1952,1916
22782,3.58,female,"Sparkle Hayter
",2683,3.66,"
      What's a Girl Gotta Do?
",Thriller,687,288,1994,614
