,author_average_rating,author_gender,author_name,book_average_rating,book_title,genre_1,pages,publish_date,score
12021,4.03,female,"Sylvia Plath
",3.99,"
      The Bell Jar
",Classics,294,1963,8031
12022,4.25,male,"Mario Puzo
",4.37,"
      The Godfather
",Uncategorized,448,1969,6945
12023,4.11,female,"Lora Leigh
",4.05,"
      Hot for the Holidays
",Fantasy,344,2009,1687
12025,3.89,male,"Michael Chabon
",4.17,"
      The Amazing Adventures of Kavalier & Clay
",Uncategorized,639,2000,8901
12027,4.01,female,"Jacqueline Winspear
",3.91,"
      Maisie Dobbs
",Thriller,309,2003,14045
12028,4.07,female,"Suzanne Brockmann
",4.19,"
      All Through the Night
",Romance,286,2007,1807
12029,4.01,male,"Truman Capote
",3.9,"
      Breakfast at Tiffany's
",Classics,142,1958,12958
12030,3.76,female,"Karen  Erickson
",3.77,"
      Jane's Gift
",Romance,289,2012,1847
12033,4.0,female,"Anne Perry
",4.04,"
      The Face of a Stranger
",Thriller,352,1990,3481
12034,3.97,female,"Deanna Raybourn
",3.92,"
      Silent in the Grave
",Thriller,509,2006,11288
12035,3.96,male,"Alan Bradley
",4.07,"
      A Red Herring Without Mustard
",Thriller,399,2011,3472
12039,3.82,female,"Lauren Willig
",3.69,"
      The Secret History of the Pink Carnation
",Romance,428,2004,3874
12046,4.09,female,"Jennifer Bernard
",4.15,"
      It's a Wonderful Fireman
",Romance,240,2014,2265
12050,4.19,male,"Nalini Singh
",4.31,"
      Wild Invitation
",Romance,339,2013,10668
12051,4.16,female,"Amber Lea Easton
",3.94,"
      Anonymity
",Romance,187,2013,2787
12055,3.92,male,"Rhys Bowen
",3.85,"
      Murphy's Law
",Thriller,226,2001,4836
12060,3.89,female,"Robin Bielman
",3.73,"
      Yours at Midnight
",Romance,161,2012,3746
12062,4.16,female,"Cristiane Serruya
",4.63,"
      Hot Winter: Shades of Passion
",Romance,310,2018,4891
12063,2.91,female,"Julia Pierpont
",2.83,"
      Among the Ten Thousand Things
",Uncategorized,336,2015,476
12064,4.03,male,"John Connolly
",3.99,"
      The Book of Lost Things
",Fantasy,339,2006,1482
12065,3.89,male,"R. Scott Bakker
",3.79,"
      The Darkness That Comes Before
",Fantasy,608,2003,1484
12066,4.05,female,"Diane Chamberlain
",3.94,"
      The Silent Sister
",Uncategorized,352,2014,485
12068,3.49,female,"Jane Nickerson
",3.47,"
      Strands of Bronze and Gold
",Young,352,2013,737
12069,4.02,female,"Kalayna Price
",4.15,"
      Grave Memory
",Fantasy,373,2012,1946
12070,3.73,female,"Lidia Yuknavitch
",3.47,"
      The Small Backs of Children
",Uncategorized,224,2015,482
12073,3.84,male,"Beth Fantaskey
",3.91,"
      Jessica Rules the Dark Side
",Horror,309,2011,2783
12074,3.52,male,"Pam B. Morris
",3.47,"
      Smitten Image
",Romance,200,2012,2065
12075,4.11,female,"Jana Oliver
",4.25,"
      Forgiven
",Young,354,2012,2171
12076,4.07,male,"Roger Zelazny
",4.22,"
      A Night in the Lonesome October
",Fantasy,280,1993,1170
12077,3.94,male,"Kim Newman
",3.79,"
      Anno Dracula
",Horror,381,1992,1250
12080,3.61,female,"Sharma Shields
",3.6,"
      The Sasquatch Hunter's Almanac
",Uncategorized,400,2015,483
12081,4.28,female,"Nicole Edwards
",4.38,"
      Travis
",Erotica,520,2013,1280
12082,4.12,male,"Kit Rocha
",3.72,"
      Beyond Shame
",Adult,351,2012,1280
12085,3.95,male,"Robert Lynn Asprin
",3.83,"
      Thieves' World
",Fantasy,308,1979,1334
12087,4.22,female,"Anne Bishop
",4.11,"
      Daughter of the Blood
",Fantasy,412,1998,1419
12088,4.09,male,"Robert E. Howard
",4.15,"
      The Coming of Conan the Cimmerian
",Fantasy,496,2002,1339
12092,3.66,male,"Opal Carew
",3.68,"
      Forbidden Heat
",Adult,266,2010,1490
12093,4.22,male,"David Gemmell
",4.26,"
      Legend
",Fantasy,384,1984,1420
12094,3.97,male,"K.L. Armstrong
",3.84,"
      Loki's Wolves
",Fantasy,358,2013,738
12095,3.71,female,"Annmarie McKenna
",3.41,"
      Make Mine Midnight
",Adult,63,2009,1460
12097,4.07,female,"Nicola Yoon
",4.08,"
      Everything, Everything
",Young,307,2015,491
12098,3.73,male,"Kelly Meding
",4.03,"
      Wrong Side of Dead
",Fantasy,368,2012,2820
12100,3.83,male,"Piers Anthony
",4.14,"
      On a Pale Horse
",Fantasy,325,1983,1555
12102,3.62,male,"Stewart O'Nan
",3.56,"
      West of Sunset
",Historical,304,2015,502
12105,4.08,female,"Dixie Lynn Dwyer
",4.07,"
      Were Love Found Her
",Fantasy,237,2011,1302
12107,3.96,male,"Fritz Leiber
",3.88,"
      Swords and Deviltry
",Fantasy,208,1970,1607
12108,3.89,female,"Samantha Kane
",4.1,"
      Love's Fortress
",Erotica,181,2010,1540
12109,3.73,female,"Karen Mahoney
",3.72,"
      The Wood Queen
",Young,321,2012,2967
12110,3.85,male,"Tom Franklin
",3.83,"
      Crooked Letter, Crooked Letter
",Thriller,274,2009,559
12111,3.9,female,"Valeria Luiselli
",3.48,"
      The Story of My Teeth
",Uncategorized,192,2013,567
12112,4.04,female,"Jayne Rylon
",3.9,"
      Northern Exposure
",Romance,166,2011,1558
12113,3.9,female,"Gail Z. Martin
",3.72,"
      The Summoner
",Fantasy,637,2007,1510
12116,4.07,female,"Shayla Black
",4.18,"
      Their Virgin Hostage
",Erotica,294,2013,1605
12117,3.76,female,"Marisha Pessl
",3.79,"
      Night Film
",Thriller,624,2013,795
12118,4.04,male,"Dorothy Dreyer
",4.08,"
      My Sister's Reaper
",Young,275,2013,796
12119,4.2,male,"Larry Correia
",4.13,"
      Hard Magic
",Fantasy,423,2011,1626
12120,3.78,female,"Tara Hudson
",3.93,"
      Arise
",Fantasy,404,2012,3077
12121,3.66,male,"William Richter
",3.62,"
      Dark Eyes
",Thriller,384,2012,885
12122,3.71,male,"Amanda Sun
",3.66,"
      Ink
",Young,326,2013,870
12126,3.71,male,"Kate Poole
",3.69,"
      Anchor and Storm
",Romance,216,2007,1615
12131,3.82,female,"Amy  Stewart
",3.77,"
      Girl Waits with Gun
",Historical,408,2015,651
12132,3.8,female,"Katie Jennings
",3.46,"
      Breath of Air
",Fantasy,329,nan,897
12134,4.12,female,"Josephine Angelini
",4.19,"
      Dreamless
",Fantasy,487,2012,3090
12136,3.95,male,"Anna Banks
",4.03,"
      Of Poseidon
",Fantasy,337,2012,906
12138,4.13,male,"Daniel Abraham
",3.6,"
      A Shadow in Summer
",Fantasy,331,2006,1723
12141,3.73,male,"David Anthony Durham
",3.56,"
      Acacia: The War with the Mein
",Fantasy,576,2007,1720
12144,3.68,female,"Lacey Alexander
",3.64,"
      French Quarter
",Adult,212,2004,1652
12145,4.01,female,"Karen Chance
",4.27,"
      Fury's Kiss
",Fantasy,536,2012,3584
12153,4.19,female,"Sophie Oak
",4.33,"
      Siren Enslaved
",Erotica,276,2011,1732
12155,4.12,female,"Jacqueline Carey
",4.04,"
      Kushiel's Dart
",Fantasy,1015,2001,1905
12156,3.99,female,"Erin Richards
",3.54,"
      Vigilante Nights
",Young,304,2013,998
12157,3.59,male,"Austin Grossman
",3.68,"
      Soon I Will Be Invincible
",Uncategorized,287,2007,1895
12158,3.74,female,"Mary Gaitskill
",3.67,"
      The Mare
",Uncategorized,441,2015,662
12160,3.86,female,"Adriana Trigiani
",3.98,"
      The Shoemaker's Wife
",Historical,475,2012,191
12162,4.17,female,"Colleen McCullough
",4.23,"
      The Thorn Birds
",Uncategorized,692,1977,550
12163,4.07,female,"Dusty Crabtree
",4.01,"
      Shadow Eyes
",Young,315,2012,1009
12165,3.82,female,"Lily King
",3.84,"
      Euphoria
",Historical,256,2014,687
12166,3.87,male,"Paula Hawkins
",3.9,"
      The Girl on the Train
",Uncategorized,323,2015,581
12167,4.26,male,"Kristin Hannah
",3.92,"
      True Colors
",Uncategorized,344,2009,563
12170,3.84,male,"Alicia Michaels
",3.84,"
      Daughter of the Red Dawn
",Fantasy,330,2012,1158
12171,3.97,female,"Chinelo Okparanta
",3.96,"
      Under the Udala Trees
",Uncategorized,328,2015,729
12172,3.56,female,"Selena Kitt
",3.73,"
      Babysitting the Baumgartners
",Adult,198,2008,1831
12174,3.84,female,"Kate Pearce
",3.93,"
      Simply Sinful
",Adult,304,2008,1749
12175,3.86,male,"Leigh Talbert Moore
",4.0,"
      Rouge
",Young,300,2012,191
12178,3.94,male,"Craig Clevenger
",3.97,"
      The Contortionist's Handbook
",Uncategorized,199,2002,576
12179,4.02,female,"Shannon Dittemore
",3.88,"
      Angel Eyes
",Horror,336,2012,1082
12187,4.15,female,"T.R. Ragan
",4.34,"
      Deadly Recall
",Thriller,281,2018,97
12192,4.17,male,"Kate  Rigby
",4.44,"
      Down The Tubes
",Contemporary,157,2011,595
12193,3.54,female,"Kathleen Alcott
",3.59,"
      Infinite Home
",Uncategorized,336,2015,735
12195,3.73,male,"Karen Miller
",3.65,"
      The Innocent Mage
",Fantasy,642,2005,2034
12197,3.58,female,"Emily  White
",3.46,"
      Elemental
",Young,180,2011,3952
12198,3.38,female,"Ann Packer
",3.52,"
      The Children's Crusade
",Uncategorized,448,2015,741
12202,4.06,male,"Mia Alvar
",4.06,"
      In the Country
",Short Stories,368,2015,760
12203,3.89,male,"Kevin  Moore
",4.0,"
      Waves and War
",Historical,26,2012,200
12206,4.07,male,"Ben Aaronovitch
",3.92,"
      Midnight Riot
",Fantasy,298,2011,2103
12208,3.87,male,"Rebecca Maizel
",3.98,"
      Stolen Nights
",Horror,320,2012,4008
12209,3.86,female,"Lenora Bell
",3.8,"
      What a Difference a Duke Makes
",Romance,384,2018,100
12210,3.58,male,"Melissa Senate
",3.74,"
      The Love Goddess' Cooking School
",Romance,326,2010,599
12211,4.03,female,"Susan Elizabeth Phillips
",3.99,"
      Lady Be Good
",Romance,372,1999,1076
12213,3.48,female,"Vendela Vida
",3.43,"
      The Diver's Clothes Lie Empty
",Uncategorized,224,2015,765
12215,4.05,male,"Larry Bjornson
",4.05,"
      Wide Open
",Historical,384,2012,200
12217,3.59,male,"Jonathan Evison
",3.4,"
      This Is Your Life, Harriet Chance!
",Uncategorized,296,2015,779
12218,4.14,male,"Alex Lidell
",3.88,"
      The Cadet of Tildor
",Fantasy,408,2013,1170
12220,3.96,female,"Bianca Sommerland
",4.19,"
      Defensive Zone
",Erotica,384,2012,1967
12222,3.9,male,"Monica  Murphy
",3.63,"
      Her Defiant Heart
",Young,200,2018,156
12223,3.71,male,"Ann Hood
",3.79,"
      The Knitting Circle
",Uncategorized,384,2006,646
12225,3.84,male,"April Brookshire
",3.75,"
      Beware of Bad Boy
",Romance,219,2013,1091
12226,3.99,female,"Julie James
",3.93,"
      Just the Sexiest Man Alive
",Romance,296,2008,1137
12228,3.37,male,"Tom McCarthy
",3.22,"
      Satin Island
",Uncategorized,192,2015,837
12233,3.94,female,"Terri Favro
",3.94,"
      The Proxy Bride
",Uncategorized,123,2012,290
12234,3.81,female,"Gwen Hayes
",3.96,"
      Dreaming Awake
",Young,336,2012,4470
12236,3.76,female,"Lorna Landvik
",3.86,"
      Patty Jane's House of Curl
",Uncategorized,304,1995,648
12237,3.53,female,"Kristin Halbrook
",3.46,"
      Nobody But Us
",Young,272,2013,1180
12239,3.85,male,"Deborah Swift
",3.82,"
      The Gilded Lily
",Historical,471,2012,361
12241,3.74,female,"Susan  Barker
",3.76,"
      The Incarnations
",Uncategorized,371,2014,841
12243,3.82,male,"Kody Keplinger
",3.82,"
      A Midsummer's Nightmare
",Young,291,2012,1151
12244,3.97,female,"Airicka Phoenix
",3.72,"
      Touching Smoke
",Fantasy,320,2012,1217
12246,4.0,male,"Holy Ghost Writer
",4.21,"
      The Sultan of Monte Cristo
",Uncategorized,67,2012,300
12247,3.63,female,"Claire Fuller
",3.66,"
      Our Endless Numbered Days
",Uncategorized,394,2015,861
12250,3.55,female,"April Genevieve Tucholke
",3.57,"
      Between the Devil and the Deep Blue Sea
",Young,360,2013,1234
12251,4.32,male,"Christian Cameron
",4.23,"
      God of War
",Historical,773,2012,375
12252,4.05,female,"Melina Marchetta
",4.31,"
      Quintana of Charyn
",Fantasy,516,2012,1241
12253,4.33,female,"Jewel E. Ann
",4.6,"
      Epoch
",Romance,283,2018,198
12256,3.23,female,"Jennifer Close
",3.15,"
      Girls in White Dresses
",Uncategorized,294,2011,666
12257,4.17,female,"L.A. Casey
",4.2,"
      Alec
",Romance,549,2014,1199
12260,4.19,female,"Robinne Lee
",4.19,"
      The Idea of You
",Romance,372,2017,200
12262,3.99,female,"Laurell K. Hamilton
",3.81,"
      Kiss the Dead
",Fantasy,359,2012,5111
12265,3.67,female,"Ruth Ware
",3.68,"
      In a Dark, Dark Wood
",Thriller,310,2015,951
12266,3.38,female,"Anhoni Patel
",3.38,"
      All Good Things Die in L.A.
",Uncategorized,195,2009,700
12268,3.47,female,"Helen Argiro
",3.45,"
      Tales of Sex & Suburban Lunacy
",Romance,255,2013,700
12269,3.87,female,"Joanne DeMaio
",3.59,"
      Blue Jeans and Coffee Beans
",Romance,319,2013,692
12272,3.94,male,"Richard Zimler
",3.93,"
      The Warsaw Anagrams
",Historical,323,by,385
12273,3.58,male,"David Vann
",3.72,"
      Aquarium
",Uncategorized,266,2015,1025
12274,4.09,male,"Oscar Wilde
",4.07,"
      The Picture of Dorian Gray
",Classics,367,1890,2467
12276,3.71,male,"Harold Schechter
",3.94,"
      Depraved: The Definitive True Story of H.H. Holmes, Whose Grotesque Crimes Shattered Turn-Of-The-Century Chicago
",Historical,418,1994,1390
12280,3.71,male,"Kate Lord Brown
",3.78,"
      The Perfume Garden
",Historical,479,2012,385
12282,3.9,female,"Amy Tan
",4.0,"
      The Kitchen God's Wife
",Uncategorized,416,1991,708
12283,3.95,female,"Francine du Plessix Gray
",2.96,"
      The Queen's Lover
",Historical,292,2012,386
12286,4.08,male,"Steven Brust
",4.14,"
      Jhereg
",Fantasy,307,1983,2649
12291,3.91,female,"Elizabeth von Arnim
",3.96,"
      The Enchanted April
",Uncategorized,247,1922,711
12292,4.08,female,"Jojo Moyes
",3.71,"
      After You
",Uncategorized,384,2015,972
12293,3.94,female,"Stacia Kane
",4.21,"
      Sacrificial Magic
",Fantasy,416,2012,5390
12294,3.71,male,"Paul Murray
",3.62,"
      The Mark and the Void
",Uncategorized,461,2015,1031
12295,3.9,female,"S.J. Parris
",4.0,"
      Sacrilege
",Uncategorized,432,2012,392
12297,3.22,male,"Taylor M. Polites
",3.19,"
      The Rebel Wife
",Historical,304,2012,389
12299,3.82,female,"Willa Cather
",3.78,"
      My Ántonia
",Classics,232,1918,725
12300,4.01,female,"Sue Monk Kidd
",4.23,"
      The Invention of Wings
",Historical,384,2014,720
12301,3.61,female,"Ottessa Moshfegh
",3.45,"
      Eileen
",Uncategorized,272,2015,1043
12305,3.82,female,"Avery Williams
",3.78,"
      The Alchemy of Forever
",Young,256,2012,1434
12306,4.09,male,"Christopher Scotton
",4.09,"
      The Secret Wisdom of the Earth
",Uncategorized,480,2015,1031
12308,4.13,female,"Elena Ferrante
",3.92,"
      My Brilliant Friend
",Uncategorized,331,2011,753
12309,3.16,female,"Laura Bailey
",3.23,"
      Destroy Me
",Erotica,160,2014,1297
12310,3.62,male,"Lee  Taylor
",3.62,"
      Bound
",Fantasy,346,2011,1490
12311,3.83,male,"Chuck Palahniuk
",3.7,"
      Choke
",Uncategorized,293,2001,858
12313,3.64,male,"Sheryn MacMunn
",3.64,"
      Finding Out A Novel
",Romance,307,2012,400
12314,3.45,male,"Jami Attenberg
",3.64,"
      Saint Mazie
",Historical,336,2015,1148
12315,3.79,female,"Rebecca Wells
",3.68,"
      The Crowning Glory of Calla Lily Ponder
",Uncategorized,416,2009,737
12319,3.9,male,"Kelly Creagh
",3.97,"
      Enshadowed
",Young,429,2012,5955
12321,4.04,male,"Leah Brooke
",4.19,"
      Rules Of Desire
",Erotica,246,2009,2577
12322,3.91,female,"Marquita Valentine
",3.92,"
      Picture Perfect Lie
",Romance,300,2018,478
12323,4.06,male,"Lloyd Alexander
",4.0,"
      The Book of Three
",Fantasy,190,1964,3369
12325,3.78,female,"Sarah Mayberry
",3.83,"
      Her Best Worst Mistake
",Romance,170,2012,1336
12326,3.71,female,"Mary McCarthy
",3.67,"
      The Group
",Uncategorized,496,1963,780
12327,3.41,female,"Ann Redisch Stampler
",3.41,"
      Where It Began
",Young,369,2012,1533
12330,3.78,male,"Kevin Brooks
",3.86,"
      Candy
",Young,384,2005,868
12331,3.98,female,"R.G. Alexander
",3.73,"
      Three for Me?
",Adult,103,2009,2586
12332,4.47,female,"Aashna K.
",4.47,"
      Unravel
",Romance,380,2018,500
12335,4.22,male,"Anthony Ryan
",4.46,"
      Blood Song
",Fantasy,591,2011,3524
12339,3.9,female,"Naima Simone
",3.88,"
      Scoring off the Field
",Romance,230,2018,603
12340,3.75,male,"Christina Courtenay
",3.73,"
      The Silent Touch of Shadows
",Historical,323,2012,463
12344,3.68,male,"James Frey
",3.84,"
      My Friend Leonard
",Uncategorized,416,2005,962
12345,4.17,male,"Cheryl Lee Petro
",4.0,"
      Liquid Comfort - A Surf Story
",Young,420,2013,999
12347,4.3,male,"Anne Sweazy-Kulju
",4.37,"
      The Thing With Feathers
",Uncategorized,328,2012,497
12349,4.09,female,"Juliette Poe
",4.29,"
      Pretty as a Peach
",Romance,188,2018,638
12352,4.0,female,"Marie Bostwick
",3.92,"
      A Single Thread
",Uncategorized,328,2008,866
12353,3.92,male,"Irvine Welsh
",3.58,"
      Ecstasy
",Uncategorized,288,1996,1010
12354,3.68,male,"Claire Chilton
",3.74,"
      Whatever Became of the Squishies?
",Young,264,2010,1714
12355,3.7,male,"T.R. Heinan
",3.7,"
      L'Immortalite: Madame Lalaurie and the Voodoo Queen
",Historical,138,2012,500
12357,3.95,female,"Jen McLaughlin
",3.68,"
      The Backup Plan
",Romance,192,2018,713
12360,3.28,male,"Alexandra Kleeman
",3.23,"
      You Too Can Have a Body Like Mine
",Uncategorized,304,2015,1242
12362,4.07,female,"Courtney Allison Moulton
",4.23,"
      Wings of the Wicked
",Horror,516,2012,6872
12364,3.94,male,"Michael Moorcock
",3.89,"
      Elric of Melniboné
",Fantasy,181,1972,3622
12365,4.21,male,"Krista Ritchie
",4.36,"
      Alphas Like Us
",Young,489,2018,757
12366,3.72,female,"Val Brelinski
",3.72,"
      The Girl Who Slept with God
",Uncategorized,369,2015,1268
12368,3.27,female,"Sara Wilson Etienne
",3.23,"
      Harbinger
",Young,309,2012,1712
12370,3.73,female,"Elizabeth Berg
",3.69,"
      The Year of Pleasures
",Uncategorized,206,2005,895
12371,4.02,female,"Trudi Canavan
",3.96,"
      The Magicians' Guild
",Fantasy,384,2001,3819
12372,3.7,male,"Michael  Morris
",3.57,"
      Man in the Blue Moon
",Uncategorized,377,2012,515
12373,3.8,male,"Malcolm Lowry
",3.79,"
      Under the Volcano
",Uncategorized,397,1947,1079
12374,3.94,male,"Eve Langlais
",3.8,"
      Delicate Freakn' Flower
",Fantasy,255,2011,2932
12380,4.21,male,"J.J. Hensley
",4.34,"
      Measure Twice
",Thriller,248,2014,1099
12383,4.05,female,"Karen Ann Hopkins
",3.76,"
      Temptation
",Young,383,2012,1760
12384,4.03,female,"Prescott Lane
",4.0,"
      To the Fall
",Romance,258,2018,807
12387,4.09,female,"Chelsea Camaron
",3.89,"
      Cartel B!tch: Almanza Crime Family Duet
",Horror,196,2018,980
12388,3.19,male,"Charlotte Rogan
",3.2,"
      The Lifeboat
",Uncategorized,279,2012,698
12390,4.45,female,"Paige P. Horne
",4.57,"
      If I'd Known
",Romance,338,2018,921
12392,3.78,female,"Emily Giffin
",3.84,"
      Something Borrowed
",Romance,322,2004,1020
12394,3.75,female,"Kate Emerson
",3.78,"
      The King's Damsel
",Historical,368,2012,653
12396,3.83,male,"Mindee Arnett
",3.79,"
      The Nightmare Affair
",Young,367,2013,1812
12399,4.06,male,"Brian Jacques
",4.12,"
      Redwall
",Fantasy,333,1986,4132
12400,3.94,female,"Rachel Hartman
",3.97,"
      Seraphina
",Fantasy,467,2012,1831
12402,3.46,female,"Sandi Tan
",3.46,"
      The Black Isle
",Historical,480,2012,783
12403,3.87,female,"Kelly Jamieson
",3.85,"
      Rule of Three
",Erotica,262,2012,3137
12405,3.72,female,"Jane Smiley
",3.84,"
      Early Warning
",Uncategorized,476,2015,1642
12406,3.54,female,"Sara      Taylor
",3.56,"
      The Shore
",Uncategorized,303,2015,1636
12407,4.03,male,"Donna Ball
",3.94,"
      A Year on Ladybug Farm
",Uncategorized,374,2009,1053
12408,3.81,male,"Lynelle Clark
",3.73,"
      A Pirate's Wife
",Romance,205,2012,880
12409,3.92,female,"Ruth Tenzer Feldman
",3.72,"
      Blue Thread
",Historical,296,2012,787
12412,3.52,female,"Meg Waite Clayton
",3.53,"
      The Wednesday Sisters
",Uncategorized,304,2008,1053
12413,3.52,male,"Gregory Maguire
",3.52,"
      Wicked: The Life and Times of the Wicked Witch of the West
",Fantasy,406,1995,4432
12414,3.87,male,"Emma Holly
",3.74,"
      Ménage
",Adult,288,1998,3302
12417,3.88,female,"Rachel Joyce
",4.04,"
      The Love Song of Miss Queenie Hennessy
",Uncategorized,366,2014,1719
12419,3.93,female,"Meagan Spooner
",3.71,"
      Skylark
",Fantasy,333,2012,2092
12420,3.91,female,"Gabrielle Zevin
",3.99,"
      The Storied Life of A.J. Fikry
",Uncategorized,260,2014,1804
12421,4.07,female,"Tara Chevrestt
",3.81,"
      Ride for Rights
",Historical,155,2012,962
